Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[426]    0.0    0.00    0.00       1         Used::~Used() [426]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[427]    0.0    0.00    0.00       1         Cover::getTableRef() [427]
-----------------------------------------------
                0.00    0.00       1/1           Cover::Cover(char*, char*) [8]
[428]    0.0    0.00    0.00       1         Cover::updateKcombo(int, int, int**) [428]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[429]    0.0    0.00    0.00       1         Cover::clear() [429]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::allocator() [438]
[430]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::new_allocator() [430]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::~allocator() [439]
[431]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::~new_allocator() [431]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [440]
[432]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [432]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [441]
[433]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [433]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[434]    0.0    0.00    0.00       1         Cover::getT() const [434]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[435]    0.0    0.00    0.00       1         Cover::getTcount() const [435]
-----------------------------------------------
                0.00    0.00       1/1           Cover::createConcreteValueCombSet_CoveredUpdate() [37]
[436]    0.0    0.00    0.00       1         std::set<std::vector<int, std::allocator<int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [436]
                0.00    0.00       1/1           std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [437]
-----------------------------------------------
                0.00    0.00       1/1           std::set<std::vector<int, std::allocator<int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [436]
[437]    0.0    0.00    0.00       1         std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [437]
                0.00    0.00       1/47          std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [307]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Rb_tree_impl<std::less<std::vector<int, std::allocator<int> > >, true>::_Rb_tree_impl() [457]
[438]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::allocator() [438]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::new_allocator() [430]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Rb_tree_impl<std::less<std::vector<int, std::allocator<int> > >, true>::~_Rb_tree_impl() [458]
[439]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::~allocator() [439]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::~new_allocator() [431]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [443]
[440]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [440]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [432]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [444]
[441]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [441]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [433]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [462]
[442]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [442]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [448]
[443]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [443]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [440]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [446]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [449]
[444]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [444]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [441]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [449]
[445]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [445]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [443]
[446]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [446]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [456]
[447]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [447]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [455]
[448]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [448]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [443]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [456]
[449]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [449]
